tweet_id,author_id,inbound,text,response_tweet_id,in_response_to_tweet_id,thread_id
1059577,370182,True,Email from @115830 'your package has been delivered and placed in your garage'. Which is excellent news. Except I don't have a garage....,1059576,,1059577
1059578,AmazonHelp,False,@370000 from here:  I have shared your feedback with the concerned team for review. [2/2] ^HA,,1058890,1058889
1058890,370000,True,@AmazonHelp I got the product today but I received old and used product and on box the price is rs1350 and I paid 1525,"1059578,1059579,1059580",1058889,1058889
1059571,AmazonHelp,False,"@370181 Also, please don’t provide your order details as we consider them to be personal information. 2/3 ^SB",,1059570,1059570
1059572,AmazonHelp,False,@370181 I’m sorry about the hassle. Please drop in your details here:  We’ll help you fix this. 1/3 ^SB,"1059581,1059582",1059570,1059570
1059581,370181,True,"@AmazonHelp order id-403-9859026-0246720..
I called many times to Amazon as well as servify but no body taking any response.","1059583,1059584",1059572,1059570
1059583,AmazonHelp,False,"@370181 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ ^RW",,1059581,1059570
1059584,AmazonHelp,False,@370181 We cannot check your order details on social platform. Request you to fill the form &amp; we will connect with you. ^RW,1059585,1059581,1059570
1059585,370181,True,@AmazonHelp Wch form?,1059586,1059584,1059570
1059586,AmazonHelp,False,"@370181 Via this link, you can find the form:  . ^AK",1059587,1059585,1059570
1059587,370181,True,@AmazonHelp Still waiting of Ur reply on my issue..,"1059588,1059589",1059586,1059570
1059588,AmazonHelp,False,@370181 Kindly check for any latest correspondence from our side here:  2/2 ^AB,,1059587,1059570
1059589,AmazonHelp,False,"@370181 If you have filled in your details using the link above, I believe we must have already got back to you via email. 1/2 ^AB",1059590,1059587,1059570
1059590,370181,True,@AmazonHelp Still I didn't get any reply,1059591,1059589,1059570
1059591,AmazonHelp,False,@370181 That's strange! I request you to please check your spam or junk folder to see the correspondence from us. ^BS,,1059590,1059570
1059582,370181,True,@AmazonHelp I already said my concern plz do help.. either activate or replace my protection..,,1059572,1059570
1059579,AmazonHelp,False,@370000 Its pretty off that you've received old and used product. I'm sorry about this. You may request a return [1/2] ^HA,,1058890,1058889
1059592,AmazonHelp,False,"@370183 We're glad to hear you received your order, Rahul. I'd be sure to pass along your feedback to the concerned team internally. ^MA",,1059593,1059593
1059593,370183,True,Thank you @115850 for deliver my product. Your help centre are very helpful but please don't send product through @12339 it's worst 😠😠,1059592,,1059593
1059594,AmazonHelp,False,@370184 お手数をおかけしますが、よろしくお願いいたします。 EK,,1059595,1059597
1059595,370184,True,@AmazonHelp ありがとうございます。,1059594,1059596,1059597
1059596,AmazonHelp,False,@370184 海外から発送との事であれば、Amazonマーケットプレイスの商品をご注文いただいたものとお察しします。詳しい配送状況については、直接出品者へお問い合わせいただきますようお願いいたします。  EK,1059595,1059597,1059597
1059597,370184,True,"Amazonでhong-kong-postってところから配送されましたとメール来てから３週間過ぎたけど商品ほんとに届くのかな？
#Hongkong post",1059596,,1059597
1059598,AmazonHelp,False,"@370185 My apologies for the trouble, Harsh. Did you try reaching out to our team here:  in regard to this? ^KS",1059599,1059600,1059600
1059599,370185,True,"@AmazonHelp yes, the replacement has commenced however there is delay in the delivery of the new phone. Im left helpless",1059601,1059598,1059600
1059601,AmazonHelp,False,"@370185 Iam sorry for the delay, Harsh. I will have this feedback forwarded to the concerned team internally. ^KS",1059602,1059599,1059600
1059602,370185,True,@AmazonHelp Thankyou. The order # is 408-1875594-4930713,"1059603,1059604",1059601,1059600
1059603,AmazonHelp,False,"@370185 Please don't provide your details, we consider it personal information. Our Twitter page is visible to public. 2/2 ^HD",,1059602,1059600
1059604,AmazonHelp,False,"@370185 You're welcome, Harsh. Appreciate your patience and understanding. 1/2 ^HD",,1059602,1059600
1059600,370185,True,"So disappointed with @115850. Got a defected @115858 iPhone7, return and replacement taking weeks, left without a phone! Horrible service!",1059598,,1059600
1059605,AmazonHelp,False,@370186 Happy reading. Great selection you got there. What are you gonna start with? ^MC,1059606,1059607,1059607
1059606,370186,True,@AmazonHelp One of the History’s of Magic I think,1059608,1059605,1059607
1059608,AmazonHelp,False,@370186 Great choice! Keep us in the loop and let us know what you think about it! ^TG,,1059606,1059607
1059607,370186,True,Look what @115830 just delivered #HarryPotter #AHistoryofMagic &amp; #TheBookofDust @188343 this should keep me quite for a bit,1059605,,1059607
1059609,AmazonHelp,False,@352314 Sorry for the stretch. Please drop in the details here:  and we'll get this sorted. ^RS,,1059610,1059610
1059610,352314,True,"@115850 Really Amazon is this ur way to deal your customer if I'll not get my refund of Rs.1399 in next 24hrs,I will go to consumer forum","1059609,1059611",,1059610
1059612,AmazonHelp,False,@370187 失礼いたします。ツイートを拝見すると既に受信設定をされて問題が解決されているご様子ですが、念のためご案内させていただきます。当サイトからお送りするＥメールの内容はメッセージセンターからもご確認可能です。 RI,,1059613,1059613
1059613,370187,True,ラインはやっていないし、普段メッセージで旦那さんとしかやり取りしていないからメールが使えなくなっていることすら気付いていなかったのだけど、アマゾンのコンビニ受取で動物のごはんを注文したらいつもの確認メールが届かない…調べたら機種変更したら設定しないと使えないんだね…,1059612,,1059613
1059614,AmazonHelp,False,"@370188 Please get in touch with us here:  via phone, enter your number &amp; language, you will a call from us. ^BS",1059615,1059616,1059616
1059615,370188,True,@AmazonHelp Not helping,1059617,1059614,1059616
1059617,AmazonHelp,False,@370188 I'd like to have a closer look on your concern. Please share your details here:  &amp; we will help you. ^BS,,1059615,1059616
1059616,370188,True,"@115850 your customer care calling no. Is having technical glitch, line connecting to others instead of executive",1059614,,1059616
1059618,AmazonHelp,False,@370189 I'd request you to fill in your details here:  2/2^OS,1059619,1059620,1059620
1059619,370189,True,@AmazonHelp Solve the issue that I faced technically or loose reputation and valuable customer's it's up to u now @1840 @115850 @115821,1059621,1059618,1059620
1059621,AmazonHelp,False,@370189 We certainly want to help you. Please share your details using the link provided earlier so we could get it resolved.^RS,1059622,1059619,1059620
1059622,370189,True,@AmazonHelp Already shared on that respective link,1059623,1059621,1059620
1059623,AmazonHelp,False,@370189 Thanks for the update. We'll check and get back to you at the earliest. ^HA,"1059624,1059625",1059622,1059620
1059624,370189,True,@AmazonHelp @132994 start ur collaboration with @118702 instead @115850,,1059623,1059620
1059625,370189,True,"@AmazonHelp Great job 👏👏 keep d phone with u only now
@115850 @115821 #worstexperience #diwali #festiveseasonsale #OnePlus5 collaborate with @118702","1059626,1059627",1059623,1059620
1059626,AmazonHelp,False,"@370189 Please don't provide your order details, as we consider it to be personal info. Our page is visible to the public.(2/2) ^GK",,1059625,1059620
1059627,AmazonHelp,False,"@370189 I'm sorry to hear this. Kindly share the details using the link shared by ""OS"" and we'll have this checked. (1/2) ^GK",,1059625,1059620
1059620,370189,True,@115850 @AmazonHelp worst customer care service which is not able to solve problems of customer instead focus on order cancellation,"1059618,1059628",,1059620
1059628,AmazonHelp,False,@370189 Sorry about the unpleasant experience. I would like to work on the issue right away. 1/2 ^OS,,1059620,1059620
1059629,AmazonHelp,False,"@370190 Oh no, Imogen! We're here to help if we can! Was the parcel dispatching directly from Amazon or a third-party seller?^CS",1059630,1059631,1059631
1059630,370190,True,@AmazonHelp Not sure we we told should be here within 2/3 working days and 4 weeks on I'm still waiting,,1059629,1059631
1059631,370190,True,@115821 your 'arrive within 3 working days' is the most amount of rubbish I've ever heard ... 4 weeks I've been waiting,1059629,,1059631
1059575,370191,True,@370182 @AmazonHelp I love reading your tweets in my feed. Always a comedy spin on any situation - well done Sir!,,1059574,1059577
1059632,AmazonHelp,False,"@370192 Bonjour, désolée pour cela, quel mode de livraison avez-vous choisi pour cette commande je vous prie ? 
^KE",,1059633,1059633
1059633,370192,True,@AmazonHelp ma commande n est toujours pas expédié pour une livraison demain,1059632,,1059633
1059562,AmazonHelp,False,@370178 don’t provide your order details as we consider them to be personal information. Our Twitter page is visible to public. 2/2 ^SB,,1059561,1059561
1059563,AmazonHelp,False,"@370178 Apologies on receiving a wrong size item. You may request for a return here:  Also, please 1/2 ^SB",,1059561,1059561
1053523,368930,True,@AmazonHelp My order was cancelled cz it was damaged in transit n wen I asked for order ur cs team is saying I have to place new order,,1053522,1053526
1053521,AmazonHelp,False,"@368930 Apologies for the ordeal. Since the package is damaged in transit, it can't be delivered to you. ^VN (1/2)",,1053520,1053526
1053524,368930,True,@AmazonHelp U people cancel the order by ur choice n then ask us to place a new order wen there is hike in price,"1059642,1059643",1053522,1053526
1059642,AmazonHelp,False,@368930 You should've received one too about this. I've shared your feedback with the concerned team for review. [2/2] ^HA,,1053524,1053526
1059643,AmazonHelp,False,@368930 I'm sorry about the order being canceled. Every canceled order is followed by an email with the reason. [1/2] ^HA,,1053524,1053526
1053525,368930,True,@AmazonHelp If u guys decide wthr to deliver the order o not  then y the fuck u guys have started online shopping to satisfy custmr o to fuck them?,,1053522,1053526
1059651,AmazonHelp,False,@370197 Groovy. :D ^MC,,1059652,1059652
1059652,370197,True,"Just received the @115830 notification that my copy of @34241 Season 2 has been delivered, and now I can't focus on anything else",1059651,,1059652
1059653,AmazonHelp,False,@370198 Sorry to hear that. Get in touch here:    and we'll be happy to help. ^RS,,1059654,1059654
1059654,370198,True,"@115821 be like, ""Delivery attempted"" knowing damn well they didn't attempt to deliver anything.",1059653,,1059654
1060414,AmazonHelp,False,@370367 失礼します。AmazonからSMSで請求などといった内容をお送りすることはございません。当サイトの名をかたるなりすまし行為の可能性がございます。こちらをご参照いただき携帯会社への報告をご検討ください。 RI,,1060415,1060415
1060415,370367,True,AmazonからSMSで請求がきたけど、これ悪質なやつだよね,1060414,,1060415
1060416,AmazonHelp,False,"@370368 We'd like to help. Firstly, what Amazon site did you purchase from? For example  .co.uk etc ^PK",1060417,1060418,1060418
1060417,370368,True,@AmazonHelp Thanks it was .co.uk,1060419,1060416,1060418
1060419,AmazonHelp,False,@370368 Thanks for confirming! Please get in touch with us here:  so we can discuss options. ^BG,,1060417,1060418
